student_id,gender,age,parental_education,family_income,internet_access,study_environment,study_hours_per_day,attendance_rate,sleep_hours,social_media_hours,assignment_completion_rate,participation_score,online_courses_completed,tutoring,math_score,reading_score,writing_score,science_score,final_exam_score,previous_gpa,pass_fail,grade_category,study_hours_category,attendance_category
S09005,Male,18,Master,Medium,Yes,Noisy,3.05,89.8,6.21,3.1,45.9,96.2,5,No,42.8,60.9,39.6,54.5,49.7,2.02,Fail,F,Moderate,Good
S09006,Female,16,Bachelor,Medium,Yes,Quiet,2.89,90.9,8.15,2.7,94.4,75.4,2,No,41.6,28.5,30.5,35.8,33.9,1.55,Fail,F,Moderate,Excellent
S09007,Female,18,Bachelor,Medium,Yes,Moderate,4.62,67.3,7.88,3.5,77.0,85.1,1,No,39.7,42.8,52.0,48.2,48.7,2.05,Fail,F,High,Average
S09008,Male,15,Bachelor,Medium,Yes,Quiet,0.77,97.0,6.85,5.3,80.5,73.2,2,No,38.9,38.9,45.3,31.6,37.2,1.54,Fail,F,Low,Excellent
S09009,Female,15,High School,Medium,No,Moderate,4.94,68.0,6.21,2.5,76.5,57.2,6,No,53.0,38.4,52.6,60.5,52.6,2.04,Pass,D,High,Average
S09010,Male,16,High School,Low,Yes,Noisy,3.85,77.5,6.2,2.7,81.1,72.8,2,No,60.0,61.9,58.5,71.4,60.5,2.47,Pass,D,Moderate,Good
S09011,Male,16,Master,High,Yes,Moderate,3.18,87.0,6.14,0.0,69.7,48.5,3,No,52.7,50.9,57.5,44.2,51.3,2.0,Pass,D,Moderate,Good
S09012,Male,17,Bachelor,High,Yes,Moderate,1.28,84.7,6.51,3.1,81.5,71.6,0,Yes,46.9,38.1,34.0,37.0,39.0,1.29,Fail,F,Low,Good
S09013,Female,17,High School,Low,Yes,Noisy,0.99,99.2,6.44,1.3,65.7,64.4,1,No,36.8,39.3,43.7,47.2,39.6,1.64,Fail,F,Low,Excellent
S09014,Female,16,High School,Medium,Yes,Quiet,2.33,73.3,6.26,2.2,84.4,83.3,0,Yes,49.9,41.9,44.1,39.6,42.2,1.55,Fail,F,Moderate,Average
S09015,Male,16,High School,Medium,Yes,Quiet,3.76,81.4,8.12,3.2,84.1,90.3,1,No,55.1,64.4,44.7,58.4,53.0,1.89,Pass,D,Moderate,Good
S09016,Male,15,High School,Low,Yes,Quiet,2.99,65.3,8.59,0.1,87.2,53.9,3,No,42.3,53.0,54.4,44.8,48.6,1.84,Fail,F,Moderate,Average
S09017,Female,16,High School,Medium,Yes,Moderate,3.69,86.3,5.91,3.2,78.5,76.0,3,No,59.3,64.8,53.6,69.4,60.5,2.71,Pass,D,Moderate,Good
S09018,Female,17,High School,Medium,No,Noisy,1.24,82.9,6.43,2.9,95.6,76.2,1,No,24.7,34.3,41.9,31.5,30.8,1.33,Fail,F,Low,Good
S09019,Female,15,Bachelor,Low,Yes,Moderate,3.05,72.6,6.05,3.6,100.0,89.9,1,Yes,54.7,38.1,44.2,37.7,46.2,1.76,Fail,F,Moderate,Average
S09020,Male,18,High School,Low,Yes,Noisy,4.31,98.1,7.32,1.5,57.0,83.5,1,Yes,53.2,48.1,61.1,66.1,58.4,2.13,Pass,D,High,Excellent
S09021,Male,17,High School,Medium,Yes,Moderate,4.74,95.8,6.66,4.2,61.0,86.8,4,Yes,48.8,45.3,66.4,63.8,60.4,2.6,Pass,D,High,Excellent
S09022,Male,17,Master,Medium,Yes,Moderate,1.5,85.7,5.97,3.0,77.4,75.9,2,No,29.5,55.7,42.0,41.9,43.3,1.62,Fail,F,Low,Good
S09023,Male,15,Bachelor,Low,No,Moderate,2.58,96.4,8.65,1.4,73.2,51.8,0,Yes,53.6,40.8,37.0,39.7,43.2,1.72,Fail,F,Moderate,Excellent
S09024,Male,18,Master,Medium,No,Noisy,2.59,84.1,7.49,0.4,87.1,59.2,0,No,57.9,56.5,54.6,43.2,51.0,2.06,Pass,D,Moderate,Good
S09025,Female,17,High School,Medium,Yes,Quiet,2.25,92.1,6.02,1.7,87.1,76.5,2,No,49.1,60.6,36.4,53.4,51.3,1.95,Pass,D,Moderate,Excellent
S09026,Male,16,Bachelor,Low,Yes,Quiet,4.09,93.6,8.51,3.8,84.5,51.1,5,No,46.6,54.9,54.7,56.0,53.5,2.28,Pass,D,High,Excellent
S09027,Female,17,High School,High,Yes,Quiet,6.45,74.3,5.85,3.2,55.1,62.4,1,No,58.4,71.3,66.6,80.2,70.5,2.52,Pass,C,Very High,Average
S09028,Female,15,Bachelor,Medium,Yes,Noisy,1.66,89.3,7.61,0.0,82.9,64.6,5,No,56.5,54.1,42.5,59.2,54.0,2.53,Pass,D,Low,Good
S09029,Male,15,High School,Medium,No,Noisy,3.51,86.7,9.42,2.0,100.0,68.5,2,Yes,72.3,56.6,43.7,48.7,57.0,2.46,Pass,D,Moderate,Good
S09030,Female,15,High School,Medium,Yes,Quiet,3.35,74.8,6.87,2.7,87.7,75.8,0,Yes,38.5,57.6,50.4,29.2,40.9,2.13,Fail,F,Moderate,Average
S09031,Male,17,Master,Medium,Yes,Noisy,3.38,72.2,6.71,5.4,79.0,74.8,1,No,27.9,41.3,21.7,29.8,28.8,1.05,Fail,F,Moderate,Average
S09032,Female,18,Bachelor,Low,Yes,Moderate,4.6,90.0,7.17,4.4,89.3,79.2,3,No,46.5,57.6,54.0,60.2,53.1,1.97,Pass,D,High,Good
S09033,Male,16,Master,Medium,Yes,Moderate,3.45,82.2,9.23,2.2,67.0,56.1,3,Yes,45.0,40.3,45.1,35.9,41.0,2.15,Fail,F,Moderate,Good
S09034,Male,15,High School,Medium,No,Noisy,0.5,70.4,8.48,2.8,86.3,64.1,4,No,18.5,39.8,20.1,12.2,20.9,0.55,Fail,F,Low,Average
S09035,Female,18,High School,Medium,Yes,Moderate,1.28,90.8,6.56,0.5,79.7,76.9,1,Yes,46.9,68.0,53.5,57.3,56.9,2.37,Pass,D,Low,Excellent
S09036,Male,16,Bachelor,Medium,Yes,Moderate,1.72,94.3,7.3,0.0,62.8,52.9,2,No,71.5,72.2,53.1,55.8,64.1,2.93,Pass,D,Low,Excellent
S09037,Female,15,Bachelor,Medium,Yes,Quiet,2.1,73.3,7.92,1.9,83.7,81.3,1,No,74.7,49.8,50.3,48.8,56.3,2.01,Pass,D,Moderate,Average
S09038,Male,16,Bachelor,Low,Yes,Quiet,2.83,85.0,6.57,4.0,80.7,71.7,2,No,43.6,26.3,37.3,45.2,36.8,1.31,Fail,F,Moderate,Good
S09039,Male,16,Master,Medium,Yes,Moderate,2.74,100.0,5.87,2.8,92.1,50.4,5,Yes,56.8,45.2,47.1,58.3,55.0,1.69,Pass,D,Moderate,Excellent
S09040,Male,18,High School,Medium,Yes,Quiet,0.81,75.9,8.08,1.4,82.0,82.6,4,No,43.0,46.1,29.4,38.4,36.6,1.39,Fail,F,Low,Good
S09041,Female,16,Bachelor,Medium,Yes,Moderate,1.07,100.0,7.51,3.9,83.1,73.5,0,No,33.5,28.3,50.7,40.0,39.3,1.46,Fail,F,Low,Excellent
S09042,Female,15,High School,Medium,No,Moderate,0.5,81.8,7.32,5.2,82.2,97.1,0,No,38.6,41.8,24.0,43.0,38.8,1.65,Fail,F,Low,Good
S09043,Male,18,High School,Medium,Yes,Moderate,1.14,84.3,8.11,0.3,82.0,87.2,5,No,31.2,39.8,44.2,25.6,38.0,1.24,Fail,F,Low,Good
S09044,Female,17,Bachelor,High,Yes,Moderate,4.19,71.1,5.85,2.4,97.1,45.7,1,No,62.8,67.6,66.1,56.6,64.2,2.89,Pass,D,High,Average
S09045,Male,17,Bachelor,Low,No,Noisy,2.68,71.4,6.77,1.7,90.7,66.0,3,No,58.4,57.1,63.6,46.0,54.3,1.81,Pass,D,Moderate,Average
S09046,Female,18,High School,Low,Yes,Quiet,1.86,78.4,9.64,2.6,65.9,72.3,0,Yes,42.4,48.4,30.7,35.1,36.7,1.04,Fail,F,Low,Good
S09047,Female,17,High School,Medium,Yes,Moderate,0.7,93.9,7.57,1.8,78.1,74.1,2,No,14.6,31.7,27.0,6.9,20.9,1.01,Fail,F,Low,Excellent
S09048,Male,16,Bachelor,Low,Yes,Noisy,1.78,100.0,7.63,6.7,58.9,56.1,2,No,35.9,32.4,31.6,29.2,30.6,0.94,Fail,F,Low,Excellent
S09049,Male,15,Bachelor,Medium,Yes,Quiet,3.73,100.0,7.11,2.3,100.0,71.3,4,No,45.4,56.5,54.3,38.6,50.8,1.76,Pass,D,Moderate,Excellent
S09050,Male,16,High School,Low,No,Quiet,3.57,83.8,5.16,3.0,69.6,65.8,6,No,38.9,60.7,53.8,44.3,49.3,1.98,Fail,F,Moderate,Good
S09051,Male,18,High School,Low,Yes,Moderate,2.7,81.4,6.18,2.8,68.6,57.3,2,Yes,52.9,46.7,41.6,51.8,47.7,2.05,Fail,F,Moderate,Good
S09052,Male,15,High School,Low,Yes,Moderate,2.68,75.2,7.91,0.6,100.0,62.6,2,No,33.1,41.2,42.0,47.0,39.9,1.48,Fail,F,Moderate,Good
S09053,Female,18,PhD,Medium,Yes,Quiet,0.87,96.1,6.46,2.8,71.1,62.9,3,No,36.0,35.4,25.6,24.3,30.6,1.23,Fail,F,Low,Excellent
S09054,Female,18,Master,High,Yes,Moderate,2.07,77.7,6.83,0.3,65.8,97.6,1,Yes,53.8,59.6,46.0,54.5,55.5,2.25,Pass,D,Moderate,Good
S09055,Male,18,Bachelor,Medium,Yes,Moderate,3.67,82.6,7.29,5.2,89.9,87.6,2,No,73.5,59.0,53.3,71.0,65.0,2.48,Pass,D,Moderate,Good
S09056,Male,16,PhD,Low,Yes,Moderate,2.19,90.0,6.02,3.9,79.9,74.4,3,No,47.8,28.5,29.8,24.1,32.4,1.36,Fail,F,Moderate,Good
S09057,Male,15,Bachelor,Medium,Yes,Moderate,4.95,89.5,5.72,1.6,66.6,44.7,1,No,77.1,94.0,90.7,70.4,82.8,3.47,Pass,B,High,Good
S09058,Female,15,High School,Low,Yes,Moderate,4.45,78.9,6.99,2.2,85.1,91.1,1,Yes,63.7,71.1,52.1,49.8,55.8,2.36,Pass,D,High,Good
S09059,Male,15,High School,Medium,Yes,Moderate,2.46,84.0,6.63,4.0,89.4,39.6,2,Yes,37.5,25.4,34.7,24.5,29.4,1.23,Fail,F,Moderate,Good
S09060,Male,16,Master,High,Yes,Moderate,2.68,79.2,7.23,2.9,92.9,50.7,1,No,57.7,50.5,52.6,38.5,48.9,2.4,Fail,F,Moderate,Good
S09061,Female,17,Bachelor,Medium,Yes,Moderate,5.67,76.7,5.57,0.0,83.8,47.2,2,No,83.3,90.2,88.0,85.7,86.7,3.44,Pass,B,High,Good
S09062,Female,16,Master,Low,Yes,Moderate,4.02,74.7,6.47,2.8,93.3,55.9,2,No,46.6,60.9,49.1,41.8,49.7,1.9,Fail,F,High,Average
S09063,Female,16,Master,Medium,Yes,Noisy,3.08,70.3,7.69,4.1,92.7,95.2,1,No,62.1,55.6,51.8,41.6,52.0,2.02,Pass,D,Moderate,Average
S09064,Female,18,Bachelor,Low,Yes,Moderate,3.22,88.6,9.95,0.0,73.1,81.7,3,No,55.5,51.7,59.6,65.8,57.7,2.1,Pass,D,Moderate,Good
S09065,Male,15,High School,Medium,Yes,Moderate,3.18,82.6,7.12,2.7,100.0,73.9,2,No,73.0,59.2,59.9,49.0,59.6,2.59,Pass,D,Moderate,Good
S09066,Female,15,High School,Medium,Yes,Quiet,2.98,73.6,7.67,1.2,89.8,70.1,0,No,49.4,50.6,37.4,55.0,47.2,1.69,Fail,F,Moderate,Average
S09067,Female,17,High School,Medium,Yes,Noisy,1.71,72.7,7.49,4.4,100.0,55.9,2,No,33.7,30.1,33.8,32.3,33.7,1.16,Fail,F,Low,Average
S09068,Male,17,High School,High,No,Moderate,2.52,72.6,7.29,1.8,77.9,82.3,1,Yes,49.6,59.2,44.4,56.5,51.4,2.46,Pass,D,Moderate,Average
S09069,Male,18,Bachelor,Medium,Yes,Moderate,1.28,78.9,7.68,1.7,92.7,91.9,2,No,31.8,25.9,41.7,45.6,34.6,1.2,Fail,F,Low,Good
S09070,Male,15,High School,High,Yes,Moderate,3.87,96.3,6.04,3.7,84.1,83.5,3,Yes,63.0,65.7,59.5,60.8,62.2,2.26,Pass,D,Moderate,Excellent
S09071,Female,17,High School,Medium,Yes,Quiet,2.84,78.2,6.64,1.2,94.6,79.3,0,No,46.5,58.5,42.2,44.3,48.4,1.83,Fail,F,Moderate,Good
S09072,Male,17,Bachelor,Medium,Yes,Moderate,3.93,90.6,7.25,2.6,73.7,85.1,4,No,54.3,55.7,48.2,49.3,54.5,2.01,Pass,D,Moderate,Excellent
S09073,Female,15,High School,Medium,Yes,Quiet,1.47,100.0,6.03,2.9,71.7,71.0,1,No,52.2,72.7,64.3,42.7,56.5,2.64,Pass,D,Low,Excellent
S09074,Female,16,Bachelor,Low,Yes,Quiet,4.71,86.7,7.43,2.2,98.5,40.2,3,No,78.0,72.3,49.4,54.7,67.4,2.66,Pass,C,High,Good
S09075,Female,17,Bachelor,Medium,Yes,Quiet,4.56,77.4,5.08,0.5,83.6,87.1,1,No,54.7,55.1,66.1,69.3,60.6,2.32,Pass,D,High,Good
S09076,Male,15,Bachelor,Medium,Yes,Quiet,1.11,84.1,7.81,1.2,94.7,54.3,1,No,37.7,30.4,28.9,37.3,34.8,1.1,Fail,F,Low,Good
S09077,Female,17,Master,Low,Yes,Quiet,2.39,84.6,6.85,2.3,58.8,70.4,2,Yes,25.4,44.2,52.2,54.5,40.3,1.47,Fail,F,Moderate,Good
S09078,Male,18,High School,Medium,Yes,Moderate,2.52,100.0,7.69,0.0,67.9,97.2,2,Yes,44.2,70.9,53.6,48.1,56.1,2.19,Pass,D,Moderate,Excellent
S09079,Male,17,High School,Medium,Yes,Moderate,1.27,67.7,8.0,2.6,72.2,69.6,6,No,34.7,22.0,30.4,29.5,30.4,1.22,Fail,F,Low,Average
S09080,Male,15,Master,High,Yes,Quiet,2.69,96.2,8.41,2.1,99.5,94.6,3,No,36.3,53.2,64.7,47.7,53.5,2.11,Pass,D,Moderate,Excellent
S09081,Female,17,Bachelor,Medium,Yes,Moderate,3.67,67.6,7.27,3.4,98.9,72.3,1,No,66.9,54.1,56.3,58.3,60.0,2.42,Pass,D,Moderate,Average
S09082,Female,18,Master,Medium,Yes,Moderate,2.44,93.1,5.27,3.5,81.3,57.5,0,Yes,49.2,57.2,49.3,49.4,51.7,2.32,Pass,D,Moderate,Excellent
S09083,Female,18,High School,High,Yes,Quiet,0.94,80.9,5.24,0.8,87.2,68.8,4,No,30.1,26.8,26.2,41.0,31.6,1.42,Fail,F,Low,Good
S09084,Male,17,Master,Medium,Yes,Quiet,3.93,100.0,5.74,1.7,82.5,62.0,2,No,86.8,72.9,60.5,71.1,71.5,3.03,Pass,C,Moderate,Excellent
S09085,Female,17,Master,Low,Yes,Quiet,2.05,91.7,7.72,1.1,65.0,86.3,4,Yes,36.2,38.5,38.0,30.6,35.5,1.32,Fail,F,Moderate,Excellent
S09086,Female,18,Bachelor,Low,Yes,Noisy,2.18,90.7,5.59,1.7,80.9,67.3,3,No,47.3,60.9,48.7,57.9,56.1,2.43,Pass,D,Moderate,Excellent
S09087,Female,18,High School,High,Yes,Noisy,5.02,75.6,6.77,2.1,66.5,80.8,2,Yes,54.7,64.4,70.0,50.4,62.2,2.82,Pass,D,High,Good
S09088,Female,16,Master,Low,Yes,Moderate,3.48,100.0,6.58,4.2,74.3,75.9,2,No,62.8,66.9,74.9,68.8,68.2,2.63,Pass,C,Moderate,Excellent
S09089,Female,16,Master,Medium,Yes,Moderate,2.03,100.0,7.36,1.6,76.6,42.4,2,Yes,59.3,52.8,51.4,49.8,54.7,1.97,Pass,D,Moderate,Excellent
S09090,Male,18,Master,Medium,No,Moderate,1.57,100.0,7.72,3.8,100.0,58.9,0,No,43.5,33.2,35.9,46.9,41.1,1.52,Fail,F,Low,Excellent
S09091,Male,17,High School,High,Yes,Quiet,4.16,75.0,7.09,2.9,82.4,70.7,1,No,56.7,39.8,51.8,57.5,50.3,2.2,Pass,D,High,Average
S09092,Male,15,Master,High,Yes,Noisy,4.08,83.1,7.8,4.6,73.9,64.7,3,Yes,45.2,66.8,62.5,49.6,57.0,2.71,Pass,D,High,Good
S09093,Male,17,High School,Medium,Yes,Quiet,2.39,73.1,5.9,2.0,89.2,72.4,1,No,51.6,36.1,33.6,28.3,37.7,1.11,Fail,F,Moderate,Average
S09094,Female,17,High School,High,Yes,Moderate,1.49,78.9,8.02,1.3,70.1,78.4,0,Yes,49.1,42.5,41.8,42.6,42.2,1.82,Fail,F,Low,Good
S09095,Male,16,Bachelor,Low,Yes,Moderate,3.46,87.8,7.13,2.7,100.0,86.2,1,No,31.6,50.2,39.5,52.3,44.9,2.1,Fail,F,Moderate,Good
S09096,Female,16,High School,Low,Yes,Moderate,3.71,92.3,7.76,0.1,86.5,75.0,1,No,71.1,53.2,59.9,60.1,60.9,2.83,Pass,D,Moderate,Excellent
S09097,Male,16,Bachelor,High,No,Moderate,2.55,90.3,6.48,2.7,42.9,71.8,0,No,38.8,46.0,48.3,46.6,46.8,1.99,Fail,F,Moderate,Excellent
S09098,Male,18,Bachelor,Medium,Yes,Moderate,1.68,67.8,4.95,3.3,67.9,79.0,3,No,31.4,37.4,31.1,40.9,33.8,1.44,Fail,F,Low,Average
S09099,Male,18,High School,Low,Yes,Quiet,3.03,84.6,7.67,4.1,100.0,60.8,6,No,44.0,46.5,44.2,44.9,43.4,1.68,Fail,F,Moderate,Good
S09100,Female,17,Bachelor,Medium,Yes,Quiet,3.55,90.2,6.86,3.1,82.2,73.5,2,No,63.0,51.9,70.6,64.7,63.3,2.69,Pass,D,Moderate,Excellent
S09101,Female,17,Master,Medium,Yes,Noisy,2.42,94.5,8.2,2.3,72.9,76.3,2,No,55.5,52.5,42.9,52.9,51.6,2.01,Pass,D,Moderate,Excellent
S09102,Male,15,High School,High,Yes,Moderate,3.31,89.3,7.42,5.4,86.1,71.5,2,No,58.4,45.4,54.6,51.1,51.6,1.97,Pass,D,Moderate,Good
S09103,Female,17,Bachelor,High,Yes,Noisy,3.43,89.9,9.95,2.5,56.2,69.7,1,No,59.0,50.1,54.2,53.9,52.7,1.8,Pass,D,Moderate,Good
S09104,Male,17,High School,Medium,Yes,Moderate,4.37,82.6,8.27,0.9,65.4,80.3,3,No,76.6,81.8,72.8,63.2,71.9,2.98,Pass,C,High,Good
S09105,Male,16,Bachelor,High,Yes,Moderate,2.5,87.7,6.75,2.4,58.9,55.2,1,Yes,44.0,54.5,43.7,42.7,47.6,1.81,Fail,F,Moderate,Good
S09106,Male,16,High School,Medium,Yes,Moderate,1.63,100.0,5.42,0.5,74.5,57.5,3,No,45.2,45.9,50.8,53.5,45.9,1.72,Fail,F,Low,Excellent
S09107,Female,16,High School,Medium,Yes,Quiet,2.92,97.1,6.13,0.6,100.0,66.9,0,No,79.8,78.2,75.1,57.0,73.9,3.25,Pass,C,Moderate,Excellent
S09108,Male,16,High School,Medium,Yes,Moderate,5.03,88.6,6.06,2.9,89.0,86.1,2,No,78.0,71.1,63.3,75.7,72.2,2.45,Pass,C,High,Good
S09109,Male,16,PhD,Medium,Yes,Noisy,0.88,92.3,6.48,0.5,87.2,48.7,3,No,45.5,48.9,42.2,50.4,46.4,1.46,Fail,F,Low,Excellent
S09110,Male,15,Bachelor,Low,No,Noisy,0.5,85.8,6.87,1.6,70.1,85.2,3,Yes,44.2,39.4,38.5,44.1,40.4,1.69,Fail,F,Low,Good
S09111,Female,15,Bachelor,Medium,Yes,Moderate,2.87,85.7,7.32,0.7,91.7,91.2,1,Yes,56.0,62.6,44.8,40.3,48.8,2.09,Fail,F,Moderate,Good
S09112,Male,15,High School,Medium,Yes,Moderate,2.54,94.5,8.37,2.7,68.4,73.2,1,No,28.9,35.6,40.8,33.6,37.5,1.33,Fail,F,Moderate,Excellent
S09113,Female,16,Bachelor,Low,Yes,Noisy,2.75,79.0,6.13,1.4,76.9,54.3,3,Yes,44.3,40.9,38.1,38.2,42.9,1.99,Fail,F,Moderate,Good
S09114,Male,18,High School,Low,Yes,Moderate,2.71,83.7,5.61,3.3,91.3,45.1,4,No,42.8,39.6,53.0,51.6,47.5,2.31,Fail,F,Moderate,Good
S09115,Female,16,High School,Low,Yes,Noisy,4.21,71.3,7.83,3.2,78.8,100.0,4,No,60.2,43.1,33.5,50.0,44.3,1.74,Fail,F,High,Average
S09116,Male,16,Bachelor,Low,Yes,Moderate,2.95,92.8,8.33,0.5,93.7,51.9,5,Yes,33.1,37.2,26.7,37.5,37.0,1.4,Fail,F,Moderate,Excellent
S09117,Male,15,High School,Medium,Yes,Noisy,3.98,95.7,6.51,3.9,77.0,62.4,4,No,46.5,46.9,46.2,43.5,47.8,2.22,Fail,F,Moderate,Excellent
S09118,Female,16,High School,Low,Yes,Quiet,0.5,91.0,8.04,2.2,100.0,42.6,2,No,40.7,43.0,41.6,49.7,47.2,1.37,Fail,F,Low,Excellent
S09119,Female,15,Bachelor,Low,Yes,Moderate,2.37,82.7,7.77,0.7,86.3,39.0,2,No,62.2,69.6,65.3,61.3,67.3,2.4,Pass,C,Moderate,Good
S09120,Male,16,Master,Medium,Yes,Quiet,2.02,84.6,5.29,3.1,66.8,80.2,5,Yes,39.3,39.7,39.8,19.2,34.6,1.28,Fail,F,Moderate,Good
S09121,Female,17,High School,High,Yes,Moderate,0.5,86.5,6.36,5.1,71.8,61.2,2,No,10.4,36.9,16.8,32.0,24.1,1.13,Fail,F,Low,Good
S09122,Male,18,High School,Low,Yes,Moderate,3.12,95.9,6.52,2.2,76.7,82.8,4,Yes,53.2,66.9,47.0,61.4,52.1,2.3,Pass,D,Moderate,Excellent
S09123,Male,18,High School,Low,Yes,Quiet,2.88,95.4,8.99,0.0,94.4,64.8,3,No,57.6,57.9,69.6,57.5,63.0,2.43,Pass,D,Moderate,Excellent
S09124,Male,15,PhD,High,Yes,Moderate,2.44,70.7,7.51,3.9,100.0,88.3,1,Yes,35.1,37.7,26.4,46.4,35.1,1.34,Fail,F,Moderate,Average
S09125,Female,17,Master,Medium,Yes,Quiet,2.85,76.2,6.5,4.9,57.7,65.1,2,Yes,45.2,43.1,39.5,41.6,41.3,1.57,Fail,F,Moderate,Good
S09126,Male,18,Bachelor,High,Yes,Quiet,3.12,89.3,6.3,0.9,74.2,84.4,3,No,43.7,66.3,49.8,58.0,56.3,2.67,Pass,D,Moderate,Good
S09127,Female,15,Master,Low,Yes,Quiet,4.22,71.6,5.43,1.3,98.4,55.1,1,No,44.4,58.1,49.9,39.5,49.8,2.22,Fail,F,High,Average
S09128,Male,16,Bachelor,Low,Yes,Moderate,3.77,94.2,8.07,2.6,79.2,58.2,2,No,56.4,50.6,56.4,53.7,58.8,2.65,Pass,D,Moderate,Excellent
S09129,Female,16,PhD,Low,Yes,Quiet,3.39,82.2,7.4,0.0,77.7,55.6,0,Yes,52.3,58.4,51.5,61.3,54.9,2.12,Pass,D,Moderate,Good
S09130,Female,17,High School,Low,Yes,Quiet,5.77,92.1,7.62,5.6,88.6,60.6,3,Yes,77.1,76.0,82.3,83.5,79.8,3.09,Pass,C,High,Excellent
S09131,Male,18,High School,High,Yes,Quiet,2.15,85.3,5.71,2.4,59.8,45.3,0,No,50.0,56.8,48.6,43.9,50.7,2.02,Pass,D,Moderate,Good
S09132,Female,16,Bachelor,High,Yes,Quiet,1.37,84.0,7.74,2.6,89.1,54.8,2,No,24.7,25.7,45.6,38.0,39.2,2.12,Fail,F,Low,Good
S09133,Male,15,High School,High,Yes,Quiet,4.41,74.1,6.76,3.0,84.6,55.3,0,Yes,46.5,60.2,62.7,62.4,56.5,2.52,Pass,D,High,Average
S09134,Male,16,Bachelor,High,Yes,Moderate,5.24,79.5,6.27,2.1,83.0,99.0,2,Yes,47.5,55.5,56.4,52.9,50.9,2.48,Pass,D,High,Good
S09135,Male,16,High School,High,Yes,Moderate,2.24,83.8,7.51,1.7,96.2,67.9,4,No,53.1,39.0,57.4,44.9,49.1,1.75,Fail,F,Moderate,Good
S09136,Male,18,Bachelor,Medium,Yes,Noisy,4.65,83.5,5.8,1.1,79.0,64.0,0,Yes,73.3,74.2,70.5,72.8,72.5,3.32,Pass,C,High,Good
S09137,Male,18,High School,High,Yes,Quiet,2.36,92.2,7.18,0.7,80.6,81.2,2,No,59.3,53.6,52.4,57.7,58.4,2.55,Pass,D,Moderate,Excellent
S09138,Female,15,High School,Low,Yes,Noisy,3.7,78.6,6.73,3.1,82.7,63.1,0,Yes,47.3,54.8,54.2,49.5,52.2,2.41,Pass,D,Moderate,Good
S09139,Male,17,Master,Medium,Yes,Quiet,3.77,84.7,8.07,4.5,49.3,74.5,5,No,59.5,39.4,46.4,43.7,47.1,1.57,Fail,F,Moderate,Good
S09140,Female,17,Master,Medium,Yes,Quiet,2.24,100.0,7.89,3.9,95.7,79.9,2,No,64.4,76.6,70.9,61.5,67.7,2.9,Pass,C,Moderate,Excellent
S09141,Female,16,PhD,High,Yes,Quiet,5.22,93.2,7.09,2.1,88.9,79.1,1,No,69.1,67.6,67.4,71.2,69.6,2.73,Pass,C,High,Excellent
S09142,Male,15,Bachelor,Medium,Yes,Quiet,5.35,86.0,7.28,2.2,88.1,69.5,3,No,90.1,100.0,86.5,100.0,93.8,3.45,Pass,A,High,Good
S09143,Female,17,Bachelor,High,Yes,Moderate,1.77,70.4,7.6,4.9,85.1,71.6,2,No,43.0,32.4,50.7,53.7,44.7,2.12,Fail,F,Low,Average
S09144,Male,17,Bachelor,Medium,Yes,Moderate,3.24,71.3,6.99,1.3,100.0,75.3,4,No,55.5,45.7,43.7,46.4,45.6,1.63,Fail,F,Moderate,Average
S09145,Female,16,High School,Medium,Yes,Noisy,4.1,91.4,6.18,0.0,83.2,77.9,1,No,63.4,73.3,86.9,79.1,75.5,2.71,Pass,C,High,Excellent
S09146,Female,15,High School,High,No,Noisy,0.74,92.4,6.52,2.9,76.8,75.1,2,No,40.2,3.7,25.7,23.6,24.4,0.59,Fail,F,Low,Excellent
S09147,Female,17,High School,Low,Yes,Moderate,3.03,65.5,5.78,3.8,54.0,72.3,5,Yes,54.3,30.9,51.2,55.3,45.4,1.6,Fail,F,Moderate,Average
S09148,Male,18,Master,High,Yes,Moderate,1.02,92.0,7.93,0.0,60.9,55.9,1,Yes,39.7,50.7,44.5,35.6,43.4,1.61,Fail,F,Low,Excellent
S09149,Female,18,High School,Medium,Yes,Moderate,3.8,79.4,7.4,3.1,75.4,78.4,0,No,46.2,39.4,54.6,42.1,45.8,1.44,Fail,F,Moderate,Good
S09150,Male,16,Master,Medium,Yes,Noisy,3.1,80.9,6.58,0.8,81.5,51.8,2,Yes,33.3,25.0,39.8,28.4,29.3,1.34,Fail,F,Moderate,Good
S09151,Female,16,Bachelor,High,Yes,Moderate,2.55,93.9,6.28,0.4,71.1,70.4,2,No,48.5,47.8,38.2,69.9,53.1,1.41,Pass,D,Moderate,Excellent
S09152,Female,16,Bachelor,Medium,Yes,Quiet,1.12,92.3,7.24,2.1,76.6,72.2,3,No,27.9,32.3,42.9,35.2,29.8,1.3,Fail,F,Low,Excellent
S09153,Female,16,High School,Medium,Yes,Moderate,2.28,84.0,5.59,0.8,66.4,48.0,1,No,27.4,41.8,40.7,47.9,38.4,1.03,Fail,F,Moderate,Good
S09154,Female,17,High School,Medium,Yes,Moderate,3.62,91.9,5.93,0.0,94.2,59.0,2,No,67.8,52.9,63.0,53.6,58.2,2.56,Pass,D,Moderate,Excellent
S09155,Male,15,PhD,Low,Yes,Moderate,2.95,81.4,6.98,2.7,75.7,89.2,0,No,36.9,48.0,56.1,48.7,47.5,1.79,Fail,F,Moderate,Good
